"","Date","Return"
"137",876,0.00919859830882917
"138",875,-0.00059003787662488
"139",874,0.00305465931002883
"140",873,0.00385219824447075
"141",872,0.00301801195670975
"142",871,0.00743652807095698
"143",870,0.00607890891378467
"144",869,0.00916258675947234
"145",868,0.0114953958751813
"146",867,-0.00808822078870016
"147",866,-0.0111002731174404
"148",865,-0.0163494012895302
"149",864,0.0116281327043658
"150",863,-0.00232409505548777
"151",862,-0.00483771490247465
"152",861,-0.00130890052356024
"153",860,0.0311823901867767
"154",859,0.0197138057360294
"155",858,-0.0254260691178792
"156",857,0.00132335222895983
"157",856,-0.00201060495555
"158",855,-0.0164789360423412
"159",854,-0.0281122227874814
"160",853,0.00851306413301666
"161",852,-7.60037241824158e-05
"162",851,-0.0314334615455399
"163",850,0.00932478870623197
"164",849,0.00924224813467815
"165",848,-0.00987489326948061
"166",847,0.0516103845403083
"167",846,-0.0262307546093898
"168",845,-0.0151444242685186
"169",844,-0.0127885272865038
"170",843,-0.0256063961968559
"171",842,-0.0114813628110648
"172",841,0.00558479218129091
"173",840,-0.00301597216025692
"174",839,-0.0261387928187837
"175",838,0.00529387099028571
"176",837,0.0102907171729653
"177",836,-0.0101513086626829
"178",835,-0.0104258519632761
"179",834,0.00974179018488455
"180",833,-0.00280292479108641
"181",832,-0.0139055793991416
"182",831,0.00495143453582455
"183",830,0.00600517208462786
"184",829,-0.00275200775408484
"185",828,0.00114364928088726
"186",827,0.0102053319796244
"187",826,-0.00857326322000669
"188",825,-0.00316587087398783
"189",824,0.00617939389719577
"190",823,0.0114972885414465
"191",822,0.00128695590853801
"192",821,-0.00672421944770337
"193",820,0.00135016657899348
"194",819,-0.00429499266708575
"195",818,0.00875323623170551
"196",817,0.000757896221094062
"197",816,0.00515546106829664
"198",815,-0.000991132900302714
"199",814,0.00132917449402758
"200",813,-0.000354320943910995
"201",812,0.0043057433634618
"202",811,0.00473730313377071
"203",810,-0.00563495449374302
"204",809,0.00147757819593046
"205",808,-0.00413076623054288
"206",807,0.00683647787515845
"207",806,-0.000784775358053692
"208",805,0.0012321868638165
"209",804,0.0131350412505428
"210",803,-0.00108436347863804
"211",802,0.00895315548585902
"212",801,0.0144656763906104
"213",800,0.00959940237183671
"214",799,0.0144556856504112
"215",798,-0.0121095285331936
"216",797,0.00523038136629589
"217",796,-0.00691317426804432
"218",795,-0.00113844201410911
"219",794,0.00621584571181752
"220",793,0.00919152484554448
"221",792,0.00619744093362064
"222",791,0.0148234155781326
"223",790,0.00486144871171609
"224",789,-0.003681100455294
"225",788,0.00574824629773967
"226",787,0.00395164130052033
"227",786,0.00382931092040925
"228",785,0.00620443004208748
"229",784,-0.015254995816551
"230",783,-0.0216633987550209
"231",782,-0.00571612439195197
"232",781,0.00684148340130361
"233",780,0.0113520285246217
"234",779,0.00831762442427662
"235",778,-0.0137613799712506
"236",777,-0.0112566089939168
"237",776,0.00315571355245888
"238",775,-0.00805204601169146
"239",774,-0.00601675694926062
"240",773,-0.0158094746162928
"241",772,-0.0167419419201538
"242",771,0.00340346534653479
"243",770,0.00714888000879862
"244",769,-0.0077843657924412
"245",768,0.00451265186809168
"246",767,-0.00458290141306124
"247",766,-0.00711435329806261
"248",765,0.000704708901015602
"249",764,0.00135704850996074
"250",763,-0.000596745027124807
"251",762,0.00135808057944771
"252",761,0.00403614348308271
"253",760,0.0161466127214618
"254",759,0.00277885844495081
"255",758,-0.00730101515374443
"256",757,0.00651562268621367
"257",756,0.0055840964931874
"258",755,0.00820087450973029
"259",754,0.00655459010200223
"260",753,0.0187038177339901
"261",752,-0.00398650720637845
"262",751,-0.0193034227393192
"263",750,0.00652692118506186
"264",749,-0.0055500159915715
"265",748,0.0102060209822107
"266",747,0.00327968881092227
"267",746,0.00778262457003401
"268",745,-0.00367597786755006
"269",744,-0.0164950006590467
"270",743,-0.00219825642567259
"271",742,0.00176924524750605
"272",741,-0.00270300709539356
"273",740,0.00286133805203114
"274",739,0.023407247577398
"275",738,-0.0104847780086547
"276",737,0.00993434858782069
"277",736,-0.0318185207277065
"278",735,0.00766341096919613
"279",734,-0.00588180375315097
"280",733,0.0198232852191797
"281",732,-0.00309432959356079
"282",731,-0.0139271073173472
"283",730,-0.000710825118314834
"284",729,-0.00683671763241499
"285",728,0.0162940865493543
"286",727,0.0037714394011181
"287",726,0.00184172552593602
"288",725,0.00694006309148268
"289",724,-0.000897768948655222
"290",723,0.0179866607035215
"291",722,0.00333619478695166
"292",721,0.00362240802020716
"293",720,0.014035575319622
"294",719,-0.0131844450974631
"295",718,0.0118941421349985
"296",717,-0.0181404130252837
"297",716,0.0112786394772066
"298",715,-0.0231878484906749
"299",714,0.00179132076198551
"300",713,-0.00970892305344687
"301",712,0.00675961132234911
"302",711,-0.00960459499039541
"303",710,0.00276538124117939
"304",709,-0.00721385969894923
"305",708,0.0175908442834573
"306",707,-0.00627991575722768
"307",706,-0.00629744487357553
"308",705,0.0197900700413263
"309",704,-0.0107673409849909
"310",703,0.00935701970204773
"311",702,0.00141621076320166
"312",701,0.00894517410792944
"313",700,-0.00566368236667971
"314",699,0.0226300181119758
"315",698,0.00713612764848565
"316",697,-0.0117080708427434
"317",696,-0.016770875942266
"318",695,-0.00500029071457646
"319",694,-0.00116150763691271
"320",693,0.0164298925662115
"321",692,0.000570944815230374
"322",691,-0.0116939720589951
"323",690,-0.000622253334889108
"324",689,0.00159707073854798
"325",688,-0.00744263372576311
"326",687,0.0017234701781564
"327",686,0.00778673327999056
"328",685,0.016263064992761
"329",684,0.00462252684851277
"330",683,0.00147660381123409
"331",682,0.0047717384766526
"332",681,-0.00331714725336218
"333",680,0.0115214359347523
"334",679,0.00285818535636106
"335",678,0.0167982356699714
"336",677,0.0114451300867244
"337",676,-0.00429683445770624
"338",675,-0.000456459945639732
"339",674,-0.0181710770233657
"340",673,0.00811188236743747
"341",672,-0.00433484644010975
"342",671,-0.00532866905304259
"343",670,0.00420734447122266
"344",669,0.00933847327300092
"345",668,0.0198250851448512
"346",667,0.0142653048169394
"347",666,0.000832301848136847
"348",665,0.00878363832077507
"349",664,-0.0146372507424692
"350",663,-0.00872673746188624
"351",662,0.00820471506105831
"352",661,0.00974032924453578
"353",660,-0.0107788742535258
"354",659,-0.00198664299602683
"355",658,0.00876239206907587
"356",657,0.0093391577542983
"357",656,-0.0052018666780835
"358",655,-0.00237052856380147
"359",654,0.0160793333911988
"360",653,-0.00500906814059952
"361",652,0.0184936778449698
"362",651,0.00412912912912909
"363",650,-0.0124942761823772
"364",649,0.00207577677752043
"365",648,0.00368437212158432
"366",647,0.0147094821639185
"367",646,0.00278943140230295
"368",645,0.00846160770546391
"369",644,0.0124863288370398
"370",643,0.00619010500252189
"371",642,0.00352007362245489
"372",641,0.0256743044576068
"373",640,0.00847195449894088
"374",639,0.0181478968792403
"375",638,-0.00757448241036862
"376",637,0.00446838316989517
"377",636,-0.0111774540243612
"378",635,-0.00188323917137468
"379",634,-0.0097726789887403
"380",633,0.000472333089294571
"381",632,-0.0245121754555716
"382",631,0.0215334651228467
"383",630,-0.0104331625523987
"384",629,0.0124970525819382
"385",628,-0.00272774302779485
"386",627,-0.00640186915887842
"387",626,0.0118203309692671
"388",625,-0.000944733112895607
"389",624,-0.025748406544099
"390",623,0.0151837230488916
"391",622,0.000560944256164459
"392",621,-0.0115741810285081
"393",620,0.000601017105871559
"394",619,-0.0261143628995948
"395",618,-0.00445998341513697
"396",617,0.0056572304363504
"397",616,0.00726480203414457
"398",615,-9.08017797147998e-05
"399",614,-0.00752489523723709
"400",613,0.0117850874193624
"401",612,0.00079846694346854
"402",611,-0.0209068572704937
"403",610,-0.00647996094270113
"404",609,0.0199868715905747
"405",608,0.00692877492877485
"406",607,-0.00649879987319411
"407",606,0.00102001496021942
"408",605,0.0106292809199825
"409",604,0.00455643769416642
"410",603,-0.0275042520812818
"411",602,-0.00310108649577238
"412",601,0.00805127628471836
"413",600,0.0226305742738207
"414",599,-0.00332370604685279
"415",598,0.00720321374151561
"416",597,-0.0212631341091403
"417",596,-0.00225453725622816
"418",595,-0.00596131866161681
"419",594,0.0144133493986861
"420",593,0.000500398043898514
"421",592,0.013742534990431
"422",591,0.0220823906485671
"423",590,-0.000117821712185121
"424",589,0.0129129272484245
"425",588,0.0227516844058199
"426",587,-0.016942644588433
"427",586,0.00264677574590953
"428",585,0.0342939624707581
"429",584,-0.00310119830302429
"430",583,0.010833855799373
"431",582,-0.000851938159312459
"432",581,-0.0248973807662236
"433",580,0.00981988650382437
"434",579,0.0213184154823102
"435",578,-0.00516420155427423
"436",577,0.00133042146748003
"437",576,0.0148261367978601
"438",575,-0.0012721027859051
"439",574,-0.0157756354075372
"440",573,-0.00898329900488866
"441",572,-0.0231030303030303
"442",571,0.042825361512792
"443",570,0.00751381778355111
"444",569,0.0433708044327513
"445",568,-0.0348816332811819
"446",567,-0.00670029552634254
"447",566,0.00638412429813082
"448",565,-0.00286335165537513
"449",564,-0.0104482898198746
"450",563,0.0285981940721851
"451",562,0.00681181063166444
"452",561,0.00312746386333774
"453",560,-0.0135075574913795
"454",559,-0.00178571428571431
"455",558,0.0293843407837601
"456",557,0.0112065946499286
"457",556,0.00495424765823805
"458",555,-0.00576012058570188
"459",554,0.048780487804878
"460",553,0.00331379046647981
"461",552,0.000226635315447952
"462",551,-0.0318165610685976
"463",550,0.0380968651234305
"464",549,-0.0313585967234818
"465",548,-0.0533406438474191
"466",547,-0.0218357339871284
"467",546,0.0173031956352299
"468",545,0.00854208154281519
"469",544,-0.00890747136884196
"470",543,-0.00987374971073001
"471",542,-0.0321769858650209
"472",541,0.00289507836677646
"473",540,-0.00676730869338879
"474",539,-0.0243542613911193
"475",538,-0.0130800076379607
"476",537,-0.00299842939412676
"477",536,-0.00758094608317794
"478",535,0.00503192423631051
"479",534,-0.0219379700993593
"480",533,0.00365805354272018
"481",532,0.0148974910733288
"482",531,7.09454665845132e-05
"483",530,0.0153920038419979
"484",529,0.0212614645151797
"485",528,-0.0173028725660305
"486",527,-0.0096656404381757
"487",526,-0.0244691748929036
"488",525,0.0240320427236316
"489",524,-0.00346875742456649
"490",523,0.0386181369524985
"491",522,7.40338581511727e-05
"492",521,-0.00189659843838525
"493",520,-0.0076990761108667
"494",519,-0.00416210295728366
"495",518,-0.00930770900147099
"496",517,0.00630899517119216
"497",516,-0.0142324068315553
"498",515,-0.0496692505285172
"499",514,-0.00612263341014854
"500",513,-0.00501292570529396
"501",512,-0.0126292892972876
"502",511,-0.000465890183028367
"503",510,-0.0283256806570522
"504",509,0.0129487291466502
"505",508,0.00390196852119781
"506",507,0.0287763294393578
"507",506,0.00944749243062354
"508",505,0.0169699495300274
"509",504,0.0243798320922068
"510",503,-0.00925751879699239
"511",502,0.00160030123317335
"512",501,-0.0087942335953719
"513",500,-0.010113838409495
"514",499,0.00150316821608621
"515",498,0.00350421201643022
"516",497,0.00736394239760613
"517",496,-0.000654144472479038
"518",495,-0.0246770114156812
"519",494,0.00490005266411733
"520",493,-0.00319539862597859
"521",492,0.0188832817841445
"522",491,0.0619104064799724
"523",490,-0.0274281871457393
"524",489,-0.00153477218225411
"525",488,0.011423997671542
"526",487,0.0141188045750829
"527",486,-0.0518889925373134
"528",485,0.0146470741345448
"529",484,0.0176752474293834
"530",483,-0.00445904154580116
"531",482,0.00440645316638579
"532",481,0.0983866701930706
"533",480,-0.024258064516129
"534",479,-0.0326285043812567
"535",478,-0.0481881905667103
"536",477,0.0184647403320266
"537",476,-0.0238128986534373
"538",475,0.0153026959608558
"539",474,-0.00306073648971788
"540",473,-0.0152353592201003
"541",472,-0.0356956334158359
"542",471,0.0089117983963344
"543",470,0.0216740005617452
"544",469,-0.0570110578939237
"545",468,-0.0234508028882423
"546",467,0.0441563702653433
"547",466,0.0150777876773353
"548",465,0.0199692422406561
"549",464,0.0115733647613436
"550",463,0.0805063162184189
"551",462,0.0191558947204486
"552",461,-0.00793119431426075
"553",460,-0.0500024463036352
"554",459,0.0116063253235666
"555",458,-0.0446367354658722
"556",457,-0.0123753706773764
"557",456,0.0540733448190991
"558",455,0.052209043352152
"559",454,-0.0534856358466516
"560",453,-0.0715943744026216
"561",452,0.0322535178181306
"562",451,0.0826021718674499
"563",450,-0.0884834716491261
"564",449,-0.0121144113403714
"565",448,-0.0517892816815773
"566",447,0.00348644643946657
"567",446,-0.0785294058590849
"568",445,0.0225858776666735
"569",444,-0.0180054843132511
"570",443,0.0116471188169302
"571",442,0.0173694695774881
"572",441,-0.0530018669548983
"573",440,-0.0208774292861266
"574",439,0.0198995211555066
"575",438,-0.00788536048752945
"576",437,-0.0191356492179592
"577",436,-0.0141208367066443
"578",435,0.0883811475409836
"579",434,-0.00659555410797159
"580",433,-0.0225246736708056
"581",432,-0.0343184351101033
"582",431,-0.0392305278121365
"583",430,0.0184830024067389
"584",429,-0.00890760687264735
"585",428,-0.00912179629219302
"586",427,-0.00563685437820168
"587",426,0.0392314003854448
"588",425,-0.0226403834318645
"589",424,-0.0250195465207192
"590",423,-0.0215275677406729
"591",422,0.00319483115585058
"592",421,-0.00599652272646634
"593",420,0.00632007426979943
"594",419,0.0132233497946852
"595",418,0.010492258760305
"596",417,-0.00633900029061329
"597",416,0.0252132136605714
"598",415,-0.000297851744294345
"599",414,0.00966092774979335
"600",413,-0.0238156397930352
"601",412,-0.000843293979614351
"602",411,-0.00774911776476143
"603",410,0.0089564291744667
"604",409,-0.0155208239226668
"605",408,-0.00131726153957201
"606",407,0.00958245281643962
"607",406,0.00213601095390229
"608",405,-0.00156759811159118
"609",404,0.0057933816115135
"610",403,0.0252434119018082
"611",402,-0.00644293797971875
"612",401,-0.0105693009848667
"613",400,-0.00162340657110709
"614",399,0.0190818168145586
"615",398,0.00124232955614943
"616",397,-0.00747300377386691
"617",396,-0.00180892527460228
"618",395,-0.0160736894254939
"619",394,0.0159952275311794
"620",393,-0.00743852117758078
"621",392,0.00518934603080138
"622",391,0.0170440572801391
"623",390,0.0263464450743602
"624",389,-0.00411840909530333
"625",388,-0.0242434533242774
"626",387,0.00737418275809626
"627",386,-0.0268550713915809
"628",385,-0.0222077546296297
"629",384,0.016377171215881
"630",383,-0.0130970304932247
"631",382,0.0184562518474726
"632",381,-0.0116495635978527
"633",380,0.00926966809796734
"634",379,-0.00978120038686827
"635",378,-0.0259514033310226
"636",377,0.0173601692616503
"637",376,0.00212025660541478
"638",375,-0.0261026102610262
"639",374,0.00557261256144969
"640",373,-0.00573475437605872
"641",372,0.00825505266154278
"642",371,-0.0153458061803657
"643",370,-0.00842467300109434
"644",369,-0.0179122810010406
"645",368,0.0116142615538604
"646",367,-0.0014131109119735
"647",366,0.00212416889733187
"648",365,0.0117414778187409
"649",364,-0.0178470303571122
"650",363,-0.00855791479515451
"651",362,-0.00494345500101575
"652",361,-0.0147615632245259
"653",360,0.00422103482353726
"654",359,-0.0144609340178615
"655",358,0.00833943671349615
"656",357,-0.00758239035268847
"657",356,-0.0024060249501492
"658",355,-0.000247133254250692
"659",354,0.00183213666749201
"660",353,-0.00473116159873839
"661",352,-0.0152549501747121
"662",351,-0.00266210612929769
"663",350,0.00104980941921313
"664",349,-0.0289970987218693
"665",348,0.011452500674143
"666",347,0.008397581496529
"667",346,0.00575933075933079
"668",345,0.000660023503276029
"669",344,-0.0013985789152173
"670",343,0.00256257353296703
"671",342,-0.0105409198188429
"672",341,0.00228562295212981
"673",340,0.00736903076329003
"674",339,-4.82664306974792e-05
"675",338,0.0210602401721617
"676",337,0
"677",336,-0.000344861562715449
"678",335,-0.00016419282805727
"679",334,-0.00016416587319828
"680",333,0.00672649445518697
"681",332,-0.00540798211585254
"682",331,0.00810313685850176
"683",330,-0.00302329423426403
"684",329,-0.00057789152150582
"685",328,0.0127249013443917
"686",327,-0.0108828685786114
"687",326,0.0235825898525454
"688",325,0.0129124082584538
"689",324,-0.0108387753371215
"690",323,-0.0116678680994452
"691",322,-0.00314176373268258
"692",321,-0.00105171780574942
"693",320,-0.00408991155150634
"694",319,0.0113836996183013
"695",318,0.00947159370597325
"696",317,-0.00415828529894005
"697",316,0.0108157058401393
"698",315,0.0263937847459708
"699",314,0.00161604805986417
"700",313,-0.0043025797988632
"701",312,0.0100876263161615
"702",311,-0.00504473466804956
"703",310,0.0352853399330326
"704",309,-0.00908828620888642
"705",308,-0.0107388775910664
"706",307,0.0353501773049646
"707",306,-0.0385851519079497
"708",305,-0.0106633405944768
"709",304,-0.0145419292292778
"710",303,0.015113173063405
"711",302,0.0108898402941854
"712",301,-0.012421270548606
"713",300,-0.0115323251942286
"714",299,-0.0148799863329632
"715",298,0.0148759470846265
"716",297,-0.0087478087512461
"717",296,-0.0111653042842819
"718",295,-0.0136446686893407
"719",294,-0.0182341808606929
"720",293,-0.00179058382889241
"721",292,0.0146512209350779
"722",291,0.0188503014350004
"723",290,-0.00736657563804319
"724",289,0.00654947739921261
"725",288,-0.0122844358041863
"726",287,0.00341371540039674
"727",286,-0.015597094892249
"728",285,-0.000136052107957379
"729",284,-0.00505922165820637
"730",283,0.0354433484590991
"731",282,-0.0131915629322269
"732",281,0.0104645271745776
"733",280,-0.0257514381999522
"734",279,0.00126107702794813
"735",278,-0.0262520327901496
"736",277,-0.000497578451535859
"737",276,0.0254090275179427
"738",275,0.00728076336662498
"739",274,-0.00813906069462374
"740",273,0.0166352847691272
"741",272,-0.0136479809166809
"742",271,-0.00115728922019132
"743",270,0.0475103845399604
"744",269,-0.0227870594588945
"745",268,0.0290236994012406
"746",267,-0.0548147144043242
"747",266,-0.000118595825426914
"748",265,-0.00681485470056706
"749",264,-0.0137247742963358
"750",263,-0.0305838441366217
"751",262,0.00220896485004834
"752",261,-0.00332653028428171
"753",260,-0.00797104914948906
"754",259,-0.0131833556202313
"755",258,0.00328298372713357
"756",257,-0.00201622430495395
"757",256,-0.0202024878846806
"758",255,0.00977137781102433
"759",254,-0.00622589787669002
"760",253,-0.00308789698775649
"761",252,-0.00321647326787536
"762",251,0.0028552467087494
"763",250,0.00702506955129697
"764",249,0.013946671709531
"765",248,0.00972233272336707
"766",247,0.000828117783829379
"767",246,0.000238937207301921
"768",245,-0.0186337345630764
"769",244,0.00515382923226803
"770",243,-0.0298179822555566
"771",242,0.00350318958527751
"772",241,-0.0043409388613032
"773",240,0.00160185510076431
"774",239,0.0106852103120759
"775",238,-0.00126274292401981
"776",237,0.0282809728908032
"777",236,-0.0111796574076975
"778",235,-0.00713563933151957
"779",234,0.0131357200233103
"780",233,0.00680282896197402
"781",232,0.0269513247675346
"782",231,-0.00643960844591864
"783",230,-0.0130307724245861
"784",229,0.0173509008496743
"785",228,0.013902386796027
"786",227,-0.0249899622580905
"787",226,0.0172689844464776
"788",225,-0.027085452695829
"789",224,-0.01075539342097
"790",223,-0.011271590926758
"791",222,0.0109549855400479
"792",221,0.00386563372725982
"793",220,0.0052340243302828
"794",219,-0.0120653723812658
"795",218,-0.000501166778907257
"796",217,-0.0138689400608502
"797",216,0.00208933048565326
"798",215,-0.0105962698680061
"799",214,-0.00842683834135528
"800",213,-0.0201588907402999
"801",212,0.00940081093257251
"802",211,-0.00700864897107068
"803",210,0.00671040187350815
"804",209,0.012925201100923
"805",208,0.0145479790188214
"806",207,-0.00491249616211237
"807",206,0.00846840988961649
"808",205,-0.0105087394108365
"809",204,-0.0123309226253518
"810",203,-0.0102280725399464
"811",202,0.00958529247237041
"812",201,-0.00454511249905934
"813",200,-0.0128069888718855
"814",199,0.000922001635809327
"815",198,0.0137946630483944
"816",197,0.00266045892916534
"817",196,0.0113898698955801
"818",195,-0.00832347857727653
"819",194,0.00731532246979956
"820",193,0.00194332231607293
"821",192,0.00535351670666423
"822",191,-0.000891457379115333
"823",190,0.00609265788334255
"824",189,-0.00302170695609266
"825",188,0.00830094823565982
"826",187,0.00564335850177435
"827",186,-0.0106713682549993
"828",185,0.00142487648489163
"829",184,0.00430860164877894
"830",183,-0.00479876160990712
"831",182,0.0281221651043241
"832",181,0.0162547713010287
"833",180,-0.0169335220135786
"834",179,-0.011722371501752
"835",178,0.00914972566680407
"836",177,0.00406005700001592
"837",176,0.023899186514729
"838",175,-0.00922276779945721
"839",174,-0.0193401232319073
"840",173,0.00679349992823773
"841",172,-0.016638439342617
"842",171,0.0097542437294148
"843",170,0.00188789998889465
"844",169,0.0146973599484868
"845",168,0.0130132741919703
"846",167,0.00491625970961293
"847",166,-0.0189546791852222
"848",165,0.00374380738756487
"849",164,0.00014525500322783
"850",163,0.018057540953977
"851",162,0.00121736555513523
"852",161,0.00239108208832163
"853",160,0.0350407073000052
"854",159,-0.0409866924197536
"855",158,-0.00556685928216812
"856",157,-0.0121402154687249
"857",156,0.0299256413228889
"858",155,-0.0371380278096695
"859",154,-0.0191901656266128
"860",153,0.0134890945980217
"861",152,0.0193404533777124
"862",151,-0.00565525440611793
"863",150,-0.0120629176388426
"864",149,0.00795123668127857
"865",148,-0.0172167104290813
"866",147,0.0248142956123814
"867",146,-0.00146415240056627
"868",145,-0.00575889429229588
"869",144,-0.0314673938304697
"870",143,-0.00683213565790076
"871",142,-0.0189753034237063
"872",141,0.00595274251351513
"873",140,-0.00828288304569139
"874",139,0.0111312451462593
"875",138,-0.0138156807977054
"876",137,-0.00576317243232743
"877",136,-0.00282877008054551
"878",135,0.00283679472057572
"879",134,0.0124865837251137
"880",133,-0.00238278363419736
"881",132,-0.0121858566597644
"882",131,0.00337812588750534
"883",130,0.0082740535326743
"884",129,-0.00567951926391041
"885",128,0.00501521130154525
"886",127,0.00746517767729794
"887",126,-0.0026180783607499
"888",125,0.00556967418927753
"889",124,0.00669465040750043
"890",123,-0.00483283277178964
"891",122,-0.00441685386436759
"892",121,0.00319761244937114
"893",120,-0.00433596118859921
"894",119,-0.00801588137097141
"895",118,-0.000135334275660828
"896",117,-0.00795107033639146
"897",116,-0.00429267423207172
"898",115,0.0124062015970165
"899",114,0.0137660832977619
"900",113,0.00601190111036144
"901",112,-0.00717167872097455
"902",111,0.00959247359763872
"903",110,0
"904",109,-0.00269826912168266
"905",108,-0.0165993245688096
"906",107,-0.00469680827118443
"907",106,-0.0018871598244641
"908",105,0.00835170809798535
"909",104,0.00292331227942613
"910",103,-0.000666010746991544
"911",102,0.00547903508104406
"912",101,0.000776799585706943
"913",100,-0.00770811921891059
"914",99,0.00148336511972865
"915",98,-0.00455038572806169
"916",97,-0.00061738619765385
"917",96,0.00936269815937857
"918",95,0.00301852275325866
"919",94,-0.00138537892397168
"920",93,0.00199832201967819
"921",92,-0.00155352818435198
"922",91,0.00637635842491676
"923",90,-0.0038933675338952
"924",89,-0.000122129946262713
"925",88,-0.00807123279373687
"926",87,0.0100798433723882
"927",86,0.00821960058601283
"928",85,0.0101096641535298
"929",84,-0.00458971655399111
"930",83,0.00475174100674591
"931",82,-0.00783689368411287
"932",81,0.00116064934462
"933",80,0.00503927210514031
"934",79,-0.00774727225025847
"935",78,-0.00109453043102922
"936",77,0.00717324472875195
"937",76,-0.00136446801252818
"938",75,-0.00744867493613231
"939",74,-0.00282373162272485
"940",73,0.00832508046546178
"941",72,0.00716912910666417
"942",71,0.000483370495688562
"943",70,-0.000701174857427779
"944",69,0.00320447688868741
"945",68,0.00512200103696959
"946",67,-0.000219914861532264
"947",66,0.00801203388488645
"948",65,0.00118896639188332
"949",64,-0.00256158881755792
"950",63,0.00909497064079653
"951",62,-0.00403648730254593
"952",61,0.000111254152164009
"953",60,-0.00749282266460548
"954",59,0.00338714783159222
"955",58,0.00978135788262368
"956",57,0.00586788418565021
"957",56,0.00499240637218479
"958",55,0.00959123087462879
"959",54,-0.000423922259179458
"960",53,0.0220807572449881
"961",52,-0.0260501201064728
"962",51,-0.0115669067749026
"963",50,-0.00190546339588798
"964",49,0.00281002617338664
"965",48,0.0115650125883213
"966",47,0.00293231245418262
"967",46,0.013171142324261
