Date,Open,High,Low,Close,Volume,Adj Close
2009-07-06,4236.30,4236.30,4172.30,4194.90,880427600,4194.90
2009-07-03,4234.30,4264.80,4221.20,4236.30,905300600,4236.30
2009-07-02,4340.70,4340.70,4230.80,4234.30,1271763400,4234.30
2009-07-01,4249.20,4353.00,4249.20,4340.70,1191886700,4340.70
2009-06-30,4294.00,4311.20,4230.60,4249.20,1281583400,4249.20
2009-06-29,4241.00,4303.50,4235.20,4294.00,1086737100,4294.00
2009-06-26,4252.60,4307.20,4216.50,4241.00,1021123000,4241.00
2009-06-25,4280.00,4290.40,4213.40,4252.60,1082815600,4252.60
2009-06-24,4230.00,4293.00,4218.40,4280.00,1122599900,4280.00
2009-06-23,4234.00,4264.00,4214.90,4230.00,1058413900,4230.00
2009-06-22,4345.90,4345.90,4234.00,4234.00,1126564000,4234.00
2009-06-19,4280.90,4370.30,4279.90,4345.90,1830584200,4345.90
2009-06-18,4278.50,4305.40,4239.70,4280.90,1222484600,4280.90
2009-06-17,4328.60,4328.70,4254.60,4278.50,1167328600,4278.50
2009-06-16,4326.00,4372.90,4321.60,4328.60,1170139100,4328.60
2009-06-15,4442.00,4442.00,4319.80,4326.00,975844300,4326.00
2009-06-12,4461.90,4472.00,4427.20,4442.00,989967800,4442.00
2009-06-11,4436.80,4478.40,4409.10,4461.90,1081565300,4461.90
2009-06-10,4404.80,4505.90,4404.80,4436.80,1183668000,4436.80
2009-06-09,4405.20,4445.50,4387.30,4404.80,984357100,4404.80
2009-06-08,4438.60,4438.60,4370.50,4405.20,1217751500,4405.20
2009-06-05,4386.90,4495.90,4386.90,4438.60,1214146200,4438.60
2009-06-04,4383.40,4436.30,4359.70,4386.90,1011577700,4386.90
2009-06-03,4477.00,4477.20,4359.30,4383.40,1223552300,4383.40
2009-06-02,4506.20,4506.20,4435.90,4477.00,1387225300,4477.00
2009-06-01,4417.90,4517.60,4417.90,4506.20,945393800,4506.20
2009-05-29,4387.50,4469.40,4387.50,4417.90,1114677800,4417.90
2009-05-28,4416.20,4416.20,4341.10,4387.50,900058900,4387.50
2009-05-27,4411.70,4439.80,4390.20,4416.20,921207700,4416.20
2009-05-26,4365.30,4423.60,4295.00,4411.70,982428500,4411.70
2009-05-22,4345.50,4393.10,4335.00,4365.30,995791200,4365.30
2009-05-21,4468.40,4468.40,4325.80,4345.50,1224161500,4345.50
2009-05-20,4482.30,4504.20,4445.10,4468.40,1327645000,4468.40
2009-05-19,4446.50,4512.70,4445.50,4482.30,1395668300,4482.30
2009-05-18,4348.10,4446.50,4307.70,4446.50,959145000,4446.50
2009-05-15,4362.60,4400.70,4317.20,4348.10,1035803700,4348.10
2009-05-14,4331.40,4371.30,4295.20,4362.60,1162939100,4362.60
2009-05-13,4425.50,4448.00,4328.20,4331.40,1484087000,4331.40
2009-05-12,4435.50,4457.50,4397.40,4425.50,1234467900,4425.50
2009-05-11,4462.10,4470.00,4401.50,4435.50,1174313400,4435.50
2009-05-08,4398.70,4487.50,4398.70,4462.10,1375438100,4462.10
2009-05-07,4396.50,4520.80,4380.30,4398.70,2083443200,4398.70
2009-05-06,4336.90,4437.60,4317.00,4396.50,1450005600,4396.50
2009-05-05,4243.20,4375.40,4243.20,4336.90,1522095200,4336.90
2009-05-01,4243.70,4251.60,4210.80,4243.20,600337800,4243.20
2009-04-30,4189.60,4293.60,4189.60,4243.70,1479187300,4243.70
2009-04-29,4096.40,4193.30,4089.50,4189.60,1155148300,4189.60
2009-04-28,4167.00,4167.00,4058.70,4096.40,977355800,4096.40
2009-04-27,4156.00,4179.20,4088.70,4167.00,975338400,4167.00
2009-04-24,4018.20,4156.00,4018.20,4156.00,1274518100,4156.00
2009-04-23,4030.70,4082.30,3999.10,4018.20,1098388900,4018.20
2009-04-22,3987.50,4036.00,3948.20,4030.70,1293877500,4030.70
2009-04-21,3990.90,4019.20,3897.30,3987.50,1470879100,3987.50
2009-04-20,4092.80,4112.80,3962.90,3990.90,1222655400,3990.90
2009-04-17,4053.00,4114.30,4043.20,4092.80,1554327900,4092.80
2009-04-16,3968.40,4053.00,3963.60,4053.00,1235528900,4053.00
2009-04-15,3989.00,4023.40,3941.60,3968.40,1214774100,3968.40
2009-04-14,3983.70,4039.70,3939.60,3989.00,1385019600,3989.00
2009-04-09,3925.50,3986.30,3912.00,3983.70,1119751900,3983.70
2009-04-08,3930.50,3940.40,3876.10,3925.50,1093133600,3925.50
2009-04-07,3993.50,4039.50,3909.90,3930.50,1084528600,3930.50
2009-04-06,4029.70,4097.20,3959.60,3993.50,1210937300,3993.50
2009-04-03,4125.00,4132.90,4015.60,4029.70,1373970900,4029.70
2009-04-02,3955.60,4137.90,3955.60,4125.00,1638677400,4125.00
2009-04-01,3926.10,3972.70,3838.20,3955.60,1290451500,3955.60
2009-03-31,3762.90,3930.60,3762.90,3926.10,1504870500,3926.10
2009-03-30,3898.90,3898.90,3762.90,3762.90,1236804900,3762.90
2009-03-27,3925.20,3950.30,3877.60,3898.90,1489157600,3898.90
2009-03-26,3900.30,3929.50,3877.80,3925.20,1425299200,3925.20
2009-03-25,3911.50,3939.20,3853.00,3900.30,1320622500,3900.30
2009-03-24,3952.80,3992.40,3878.40,3911.50,1405266300,3911.50
2009-03-23,3842.90,3978.60,3842.90,3952.80,1440196200,3952.80
2009-03-20,3816.90,3854.90,3777.70,3842.90,2098960800,3842.90
2009-03-19,3805.00,3912.60,3793.70,3816.90,2067532400,3816.90
2009-03-18,3857.10,3901.60,3768.50,3805.00,1211937800,3805.00
2009-03-17,3864.00,3864.00,3793.10,3857.10,1176611600,3857.10
2009-03-16,3753.70,3864.00,3753.70,3864.00,1179782000,3864.00
2009-03-13,3712.10,3816.00,3712.10,3753.70,1333680600,3753.70
2009-03-12,3693.80,3725.60,3616.50,3712.10,1416917400,3712.10
2009-03-11,3715.20,3763.20,3652.00,3693.80,1596496800,3693.80
2009-03-10,3542.40,3726.30,3516.30,3715.20,1622535400,3715.20
2009-03-09,3530.70,3564.80,3460.70,3542.40,1568103200,3542.40
2009-03-06,3529.90,3590.20,3492.10,3530.70,1594393900,3530.70
2009-03-05,3645.90,3645.90,3526.40,3529.90,1517533800,3529.90
2009-03-04,3512.10,3649.50,3512.10,3645.90,1282906400,3645.90
2009-03-03,3625.80,3676.90,3497.30,3512.10,1552463400,3512.10
2009-03-02,3830.10,3830.10,3625.80,3625.80,1489496500,3625.80
2009-02-27,3915.60,3915.60,3760.70,3830.10,1662560800,3830.10
2009-02-26,3849.00,3948.20,3849.00,3915.60,2078205800,3915.60
2009-02-25,3816.40,3884.10,3803.90,3849.00,1190213500,3849.00
2009-02-24,3850.70,3852.30,3772.40,3816.40,1082778100,3816.40
2009-02-23,3889.10,3960.00,3844.90,3850.70,985111700,3850.70
2009-02-20,4018.40,4018.40,3877.80,3889.10,1300936000,3889.10
2009-02-19,4006.80,4045.20,3983.90,4018.40,1173914500,4018.40
2009-02-18,4034.10,4056.50,3938.10,4006.80,1276563300,4006.80
2009-02-17,4134.80,4134.80,3995.40,4034.10,1226667100,4034.10
2009-02-16,4189.60,4189.60,4127.30,4134.80,768227200,4134.80
2009-02-13,4202.20,4291.60,4168.00,4189.60,1464481700,4189.60
2009-02-12,4234.30,4234.30,4135.10,4202.20,1326826600,4202.20
2009-02-11,4213.10,4244.50,4182.10,4234.30,977770400,4234.30
2009-02-10,4307.60,4309.50,4210.50,4213.10,1113424700,4213.10
2009-02-09,4291.90,4334.00,4244.00,4307.60,1168750700,4307.60
2009-02-06,4228.90,4330.70,4225.60,4291.90,1412522800,4291.90
2009-02-05,4228.60,4235.30,4133.50,4228.90,1216488600,4228.90
2009-02-04,4164.50,4262.70,4160.40,4228.60,1197508800,4228.60
2009-02-03,4077.80,4173.20,4043.40,4164.50,1085343200,4164.50
2009-02-02,4149.60,4149.60,4036.90,4077.80,929235700,4077.80
2009-01-30,4190.10,4228.00,4125.20,4149.60,1496062600,4149.60
2009-01-29,4295.20,4295.20,4147.70,4190.10,1387667100,4190.10
2009-01-28,4194.40,4317.60,4194.40,4295.20,1742248000,4295.20
2009-01-27,4209.00,4211.00,4130.80,4194.40,1264648300,4194.40
2009-01-26,4052.50,4225.20,4039.40,4209.00,1524882700,4209.00
2009-01-23,4052.20,4070.80,3956.70,4052.50,1510831400,4052.50
2009-01-22,4059.90,4153.90,4046.40,4052.20,1615353300,4052.20
2009-01-21,4091.40,4112.80,4001.40,4059.90,2068435600,4059.90
2009-01-20,4108.50,4184.30,4060.60,4091.40,2079963600,4091.40
2009-01-19,4147.10,4251.90,4032.40,4108.50,1879365000,4108.50
2009-01-16,4121.10,4251.70,4121.10,4147.10,1386145300,4147.10
2009-01-15,4180.60,4199.40,4090.90,4121.10,1247255200,4121.10
2009-01-14,4399.10,4426.50,4115.40,4180.60,1309107100,4180.60
2009-01-13,4426.20,4426.20,4321.30,4399.10,963231600,4399.10
2009-01-12,4448.50,4471.30,4402.30,4426.20,786091300,4426.20
2009-01-09,4505.40,4534.80,4431.90,4448.50,979880000,4448.50
2009-01-08,4507.50,4514.70,4410.50,4505.40,924352400,4505.40
2009-01-07,4638.90,4638.90,4478.00,4507.50,1060111200,4507.50
2009-01-06,4579.60,4675.70,4562.00,4638.90,1037315900,4638.90
2009-01-05,4561.80,4618.10,4520.80,4579.60,836676000,4579.60
2009-01-02,4434.20,4561.80,4430.00,4561.80,407295400,4561.80
2008-12-31,4392.70,4456.20,4392.70,4434.20,241902100,4434.20
2008-12-30,4319.40,4406.10,4319.40,4392.70,430343800,4392.70
2008-12-29,4216.60,4326.30,4216.60,4319.40,441106700,4319.40
2008-12-24,4256.00,4256.00,4205.20,4216.60,158370900,4216.60
2008-12-23,4249.20,4307.10,4244.20,4256.00,607789500,4256.00
2008-12-22,4286.90,4305.40,4219.80,4249.20,767254300,4249.20
2008-12-19,4330.70,4330.70,4200.70,4286.90,1578532100,4286.90
2008-12-18,4324.20,4352.70,4282.60,4330.70,1089175900,4330.70
2008-12-17,4309.10,4341.10,4231.10,4324.20,1135986100,4324.20
2008-12-16,4277.60,4330.10,4246.10,4309.10,929308800,4309.10
2008-12-15,4280.40,4340.70,4238.90,4277.60,879421000,4277.60
2008-12-12,4388.70,4388.70,4201.90,4280.40,1101084600,4280.40
2008-12-11,4367.30,4430.30,4307.80,4388.70,1054034500,4388.70
2008-12-10,4381.30,4407.10,4330.00,4367.30,1098275500,4367.30
2008-12-09,4300.10,4413.00,4232.60,4381.30,1106828600,4381.30
2008-12-08,4049.40,4318.00,4049.40,4300.10,1243254500,4300.10
2008-12-05,4163.60,4163.60,4002.20,4049.40,1116563000,4049.40
2008-12-04,4170.00,4261.10,4090.00,4163.60,1270801000,4163.60
2008-12-03,4122.90,4190.90,4042.30,4170.00,1201073100,4170.00
2008-12-02,4065.50,4137.10,3973.30,4122.90,1586775800,4122.90
2008-12-01,4288.00,4288.00,4038.40,4065.50,1042162300,4065.50
2008-11-28,4226.10,4288.00,4192.50,4288.00,941923400,4288.00
2008-11-27,4152.70,4241.70,4152.70,4226.10,781558000,4226.10
2008-11-26,4171.30,4198.70,4050.70,4152.70,1167500600,4152.70
2008-11-25,4153.00,4268.30,4069.30,4171.30,1902844600,4171.30
2008-11-24,3781.00,4153.10,3781.00,4153.00,1639666200,4153.00
2008-11-21,3875.00,3946.70,3734.10,3781.00,1618676700,3781.00
2008-11-20,4005.70,4005.70,3812.20,3875.00,1571801700,3875.00
2008-11-19,4208.50,4213.20,3999.10,4005.70,1388499600,4005.70
2008-11-18,4132.20,4208.50,4033.40,4208.50,1317042600,4208.50
2008-11-17,4233.00,4236.40,4110.70,4132.20,1096392800,4132.20
2008-11-14,4169.20,4342.30,4169.20,4233.00,1228154000,4233.00
2008-11-13,4182.00,4198.70,4079.60,4169.20,1418693000,4169.20
2008-11-12,4246.70,4333.40,4134.50,4182.00,1441079300,4182.00
2008-11-11,4403.90,4403.90,4231.50,4246.70,1320674700,4246.70
2008-11-10,4365.00,4524.90,4365.00,4403.90,1096761500,4403.90
2008-11-07,4272.40,4408.10,4263.80,4365.00,1296013900,4365.00
2008-11-06,4530.70,4530.70,4260.30,4272.40,1681098800,4272.40
2008-11-05,4639.50,4639.50,4495.70,4530.70,1154349300,4530.70
2008-11-04,4443.30,4639.50,4404.20,4639.50,1492237400,4639.50
2008-11-03,4377.30,4443.30,4348.30,4443.30,1234626600,4443.30
2008-10-31,4291.60,4383.90,4195.10,4377.30,1679929200,4377.30
2008-10-30,4242.50,4352.50,4200.20,4291.60,1363824700,4291.60
2008-10-29,3926.40,4242.50,3926.40,4242.50,1667725800,4242.50
2008-10-28,3852.60,4034.00,3847.60,3926.40,1592948400,3926.40
2008-10-27,3883.40,3911.60,3665.20,3852.60,1399046800,3852.60
2008-10-24,4087.80,4087.80,3715.20,3883.40,1831994400,3883.40
2008-10-23,4040.90,4108.40,3927.60,4087.80,1459891400,4087.80
2008-10-22,4229.70,4229.70,4031.80,4040.90,1446139700,4040.90
2008-10-21,4282.70,4347.70,4212.40,4229.70,1277220400,4229.70
2008-10-20,4063.00,4282.70,4063.00,4282.70,1455709900,4282.70
2008-10-17,3861.40,4077.60,3861.30,4063.00,1844506800,4063.00
2008-10-16,4079.60,4079.60,3808.10,3861.40,1998661000,3861.40
2008-10-15,4394.20,4394.20,4052.00,4079.60,1647590100,4079.60
2008-10-14,4256.90,4534.40,4256.90,4394.20,2146346000,4394.20
2008-10-13,3932.10,4256.90,3932.10,4256.90,2086166600,4256.90
2008-10-10,4313.80,4313.80,3874.00,3932.10,2146498800,3932.10
2008-10-09,4366.70,4512.50,4274.40,4313.80,1903576800,4313.80
2008-10-08,4605.20,4654.20,4245.30,4366.70,2146613600,4366.70
2008-10-07,4589.20,4745.00,4517.50,4605.20,2142946800,4605.20
2008-10-06,4980.30,4980.30,4549.70,4589.20,1802091400,4589.20
2008-10-03,4870.30,5003.90,4832.10,4980.30,1565720100,4980.30
2008-10-02,4959.60,5052.00,4862.10,4870.30,1321029600,4870.30
2008-10-01,4902.50,5012.20,4891.50,4959.60,1532944100,4959.60
2008-09-30,4818.80,4953.40,4671.00,4902.50,1767670400,4902.50
2008-09-29,5088.50,5088.50,4818.80,4818.80,1512406900,4818.80
2008-09-26,5197.00,5197.00,5057.30,5088.50,1124378300,5088.50
2008-09-25,5095.60,5211.60,5060.70,5197.00,1428145900,5197.00
2008-09-24,5136.10,5167.40,5087.30,5095.60,1259398100,5095.60
2008-09-23,5236.30,5236.30,5076.30,5136.10,1502159000,5136.10
2008-09-22,5311.30,5339.30,5236.30,5236.30,1294511500,5236.30
2008-09-19,4880.00,5351.20,4857.10,5311.30,2147442800,5311.30
2008-09-18,4912.40,5015.90,4860.70,4880.00,2145521400,4880.00
2008-09-17,5025.60,5124.40,4903.30,4912.40,2146561600,4912.40
2008-09-16,5204.20,5204.20,4961.20,5025.60,2146099200,5025.60
2008-09-15,5416.70,5416.70,5124.90,5204.20,2087491400,5204.20
2008-09-12,5318.40,5416.70,5318.40,5416.70,1375294700,5416.70
2008-09-11,5366.20,5377.90,5258.10,5318.40,1448877900,5318.40
2008-09-10,5415.60,5419.50,5327.80,5366.20,1580677300,5366.20
2008-09-09,5446.30,5524.80,5386.90,5415.60,2008764200,5415.60
2008-09-08,5240.70,5447.60,5240.70,5446.30,808056500,5446.30
2008-09-05,5362.10,5362.10,5227.60,5240.70,1653449100,5240.70
2008-09-04,5499.70,5541.70,5362.10,5362.10,1424206800,5362.10
2008-09-03,5620.70,5620.70,5492.10,5499.70,1257682600,5499.70
2008-09-02,5602.80,5646.50,5574.90,5620.70,1347035700,5620.70
2008-09-01,5636.60,5636.60,5573.80,5602.80,590551500,5602.80
2008-08-29,5601.20,5649.10,5587.40,5636.60,1110243500,5636.60
2008-08-28,5528.10,5634.00,5496.90,5601.20,1098757800,5601.20
2008-08-27,5470.70,5540.80,5434.70,5528.10,879705600,5528.10
2008-08-26,5505.60,5505.60,5369.30,5470.70,964507900,5470.70
2008-08-22,5370.20,5505.60,5368.00,5505.60,1024330700,5505.60
2008-08-21,5371.80,5408.00,5311.40,5370.20,1013619100,5370.20
2008-08-20,5320.40,5384.20,5320.40,5371.80,1086561800,5371.80
2008-08-19,5450.20,5450.20,5317.10,5320.40,1162376300,5320.40
2008-08-18,5454.80,5498.70,5425.30,5450.20,727618300,5450.20
2008-08-15,5497.40,5538.80,5432.20,5454.80,964805700,5454.80
2008-08-14,5448.60,5539.60,5445.60,5497.40,1127815600,5497.40
2008-08-13,5534.50,5534.50,5437.10,5448.60,1399993600,5448.60
2008-08-12,5541.80,5569.20,5491.30,5534.50,1249922600,5534.50
2008-08-11,5489.20,5541.80,5477.70,5541.80,1121815500,5541.80
2008-08-08,5477.50,5507.20,5410.80,5489.20,1416497600,5489.20
2008-08-07,5486.10,5539.30,5450.90,5477.50,1552588900,5477.50
2008-08-06,5454.50,5498.60,5440.10,5486.10,1634688400,5486.10
2008-08-05,5320.20,5454.50,5299.70,5454.50,1655152900,5454.50
2008-08-04,5354.70,5414.70,5310.30,5320.20,972098200,5320.20
2008-08-01,5411.90,5411.90,5321.30,5354.70,1344622600,5354.70
2008-07-31,5420.70,5456.10,5371.30,5411.90,1768570800,5411.90
2008-07-30,5319.20,5435.90,5319.20,5420.70,1458786200,5420.70
2008-07-29,5312.60,5354.60,5261.40,5319.20,1509528900,5319.20
2008-07-28,5352.60,5365.80,5308.40,5312.60,1076152300,5312.60
2008-07-25,5362.30,5375.20,5291.40,5352.60,1667475500,5352.60
2008-07-24,5449.90,5463.70,5345.10,5362.30,1731840200,5362.30
2008-07-23,5364.10,5467.20,5364.10,5449.90,2126534000,5449.90
2008-07-22,5404.30,5404.30,5282.80,5364.10,1931906200,5364.10
2008-07-21,5376.40,5445.80,5334.60,5404.30,1609589900,5404.30
2008-07-18,5286.30,5376.40,5216.60,5376.40,2061723400,5376.40
2008-07-17,5150.60,5320.50,5150.60,5286.30,2068339200,5286.30
2008-07-16,5171.90,5210.10,5071.10,5150.60,2109417400,5150.60
2008-07-15,5300.40,5300.40,5119.00,5171.90,2029590000,5171.90
2008-07-14,5261.60,5373.20,5261.60,5300.40,1335586100,5300.40
2008-07-11,5406.80,5461.80,5261.60,5261.60,1687915400,5261.60
2008-07-10,5529.60,5529.60,5392.60,5406.80,1469240800,5406.80
2008-07-09,5440.50,5538.20,5440.50,5529.60,1482713400,5529.60
2008-07-08,5512.70,5512.70,5358.70,5440.50,1557397800,5440.50
2008-07-07,5412.80,5516.40,5400.10,5512.70,1185721200,5512.70
2008-07-04,5476.60,5490.20,5394.00,5412.80,965363300,5412.80
2008-07-03,5426.30,5490.60,5358.50,5476.60,1779109000,5476.60
2008-07-02,5479.90,5566.80,5426.30,5426.30,1775871600,5426.30
2008-07-01,5625.90,5625.90,5466.30,5479.90,1767594400,5479.90
2008-06-30,5529.90,5625.90,5520.20,5625.90,1411196600,5625.90
2008-06-27,5518.20,5555.20,5470.90,5529.90,1673088200,5529.90
2008-06-26,5666.10,5666.10,5518.20,5518.20,1603238400,5518.20
2008-06-25,5634.70,5669.60,5634.70,5666.10,1527032600,5666.10
2008-06-24,5667.20,5693.80,5581.60,5634.70,1606100900,5634.70
2008-06-23,5620.80,5679.20,5603.20,5667.20,1290570200,5667.20
2008-06-20,5708.40,5731.90,5597.00,5620.80,1692611200,5620.80
2008-06-19,5756.90,5786.40,5707.20,5708.40,1439258100,5708.40
2008-06-18,5861.90,5861.90,5735.40,5756.90,1326674800,5756.90
2008-06-17,5794.60,5930.30,5794.60,5861.90,1313063700,5861.90
2008-06-16,5802.80,5832.60,5759.60,5794.60,1256900600,5794.60
2008-06-13,5790.50,5818.30,5719.50,5802.80,1354166400,5802.80
2008-06-12,5723.30,5797.80,5719.80,5790.50,1871531600,5790.50
2008-06-11,5827.30,5859.40,5708.30,5723.30,1940485200,5723.30
2008-06-10,5877.60,5877.60,5813.40,5827.30,1327223000,5827.30
2008-06-09,5906.80,5938.50,5869.60,5877.60,1314146900,5877.60
2008-06-06,5995.30,6074.50,5906.50,5906.80,1377027600,5906.80
2008-06-05,5970.10,6005.10,5941.00,5995.30,1444749900,5995.30
2008-06-04,6057.70,6057.70,5933.30,5970.10,1610558000,5970.10
2008-06-03,6007.60,6059.00,5993.30,6057.70,1331720200,6057.70
2008-06-02,6053.50,6060.80,5978.40,6007.60,1276851200,6007.60
2008-05-30,6068.10,6111.60,6044.70,6053.50,1650279200,6053.50
2008-05-29,6069.60,6130.50,6041.10,6068.10,1377028900,6068.10
2008-05-28,6058.50,6122.20,6052.50,6069.60,1344993800,6069.60
2008-05-27,6087.30,6141.70,6048.70,6058.50,1296466600,6058.50
2008-05-23,6181.60,6182.90,6087.30,6087.30,1133051900,6087.30
2008-05-22,6198.10,6226.20,6159.40,6181.60,1551634800,6181.60
2008-05-21,6191.60,6257.30,6183.50,6198.10,1354508000,6198.10
2008-05-20,6376.50,6376.50,6191.60,6191.60,1351934500,6191.60
2008-05-19,6304.30,6377.00,6302.80,6376.50,1110917100,6376.50
2008-05-16,6251.80,6348.60,6251.80,6304.30,1197660300,6304.30
2008-05-15,6216.00,6258.50,6168.80,6251.80,1137169700,6251.80
2008-05-14,6211.90,6253.10,6167.90,6216.00,1161774400,6216.00
2008-05-13,6220.60,6268.10,6142.30,6211.90,1049796000,6211.90
2008-05-12,6204.70,6251.90,6184.80,6220.60,678570700,6220.60
2008-05-09,6270.80,6270.80,6167.60,6204.70,965929700,6204.70
2008-05-08,6256.50,6273.30,6217.00,6270.80,1054319800,6270.80
2008-05-07,6215.20,6275.00,6214.10,6261.00,1037172400,6261.00
2008-05-06,6215.50,6233.70,6155.90,6215.20,1079965300,6215.20
2008-05-02,6087.30,6223.90,6087.30,6215.50,1199397100,6215.50
2008-05-01,6087.30,6118.20,6066.00,6087.30,579875000,6087.30
2008-04-30,6089.40,6120.30,6035.80,6087.30,1156329800,6087.30
2008-04-29,6090.40,6133.50,6051.60,6089.40,998315800,6089.40
2008-04-28,6091.40,6134.50,6083.50,6090.40,781898400,6090.40
2008-04-25,6050.70,6098.80,6045.50,6091.40,1148950800,6091.40
2008-04-24,6083.60,6083.60,5951.90,6050.70,1145619100,6050.70
2008-04-23,6034.70,6083.60,5978.80,6083.60,1353681200,6083.60
2008-04-22,6053.00,6072.00,6007.50,6034.70,1035231400,6034.70
2008-04-21,6056.50,6089.50,6021.20,6053.00,1173183700,6053.00
2008-04-18,5980.40,6062.10,5974.30,6056.50,1420110800,6056.50
2008-04-17,6046.20,6086.40,5973.90,5980.40,1341988500,5980.40
2008-04-16,5906.90,6046.20,5906.90,6046.20,1277224000,6046.20
2008-04-15,5831.60,5943.30,5831.60,5906.90,1265818100,5906.90
2008-04-14,5895.50,5895.50,5827.00,5831.60,1072015700,5831.60
2008-04-11,5965.10,6016.30,5866.10,5895.50,1230140800,5895.50
2008-04-10,5983.90,6003.20,5881.90,5965.10,1231191100,5965.10
2008-04-09,5990.20,6015.60,5947.20,5983.90,955804800,5983.90
2008-04-08,6014.80,6014.80,5942.20,5990.20,934848900,5990.20
2008-04-07,5947.10,6014.80,5947.10,6014.80,946532500,6014.80
2008-04-04,5891.30,5948.00,5888.00,5947.10,955634000,5947.10
2008-04-03,5915.90,5935.20,5864.00,5891.30,1065812800,5891.30
2008-04-02,5852.60,5920.10,5827.20,5915.90,1317727700,5915.90
2008-04-01,5702.10,5865.80,5670.40,5852.60,1473810500,5852.60
2008-03-31,5692.90,5715.10,5585.60,5702.10,1374906000,5702.10
2008-03-28,5717.50,5747.20,5673.70,5692.90,1045046000,5692.90
2008-03-27,5660.40,5735.00,5650.90,5717.50,1419002800,5717.50
2008-03-26,5689.10,5689.10,5639.10,5660.40,1503602200,5660.40
2008-03-25,5495.20,5704.30,5495.20,5689.10,1962218800,5689.10
2008-03-20,5545.60,5545.60,5461.90,5495.20,2137214800,5495.20
2008-03-19,5605.80,5653.60,5524.80,5545.60,2127270600,5545.60
2008-03-18,5414.40,5610.00,5414.40,5605.80,1660294600,5605.80
2008-03-17,5631.70,5631.70,5414.40,5414.40,2058764000,5414.40
2008-03-14,5692.40,5782.00,5595.80,5631.70,1551274900,5631.70
2008-03-13,5776.40,5776.40,5628.90,5692.40,1628702200,5692.40
2008-03-12,5690.40,5812.70,5690.40,5776.40,1421374500,5776.40
2008-03-11,5629.10,5783.40,5629.10,5690.40,1753848000,5690.40
2008-03-10,5699.90,5718.80,5616.60,5629.10,1311043900,5629.10
2008-03-07,5766.40,5766.40,5655.70,5699.90,1561260200,5699.90
2008-03-06,5853.50,5871.10,5753.10,5766.40,1223869600,5766.40
2008-03-05,5767.70,5860.50,5763.90,5853.50,1416583600,5853.50
2008-03-04,5818.60,5872.90,5719.80,5767.70,1557756500,5767.70
2008-03-03,5884.30,5884.30,5770.10,5818.60,1524223000,5818.60
2008-02-29,5965.70,5986.20,5859.30,5884.30,1558677200,5884.30
2008-02-28,6076.50,6090.80,5960.30,5965.70,1557014700,5965.70
2008-02-27,6087.40,6104.50,5989.00,6076.50,1509729900,6076.50
2008-02-26,5999.50,6092.50,5991.60,6087.40,1285073100,6087.40
2008-02-25,5888.50,6011.70,5888.50,5999.50,1214773900,5999.50
2008-02-22,5932.20,5970.90,5863.80,5888.50,1249304400,5888.50
2008-02-21,5893.60,6004.40,5893.60,5932.20,1304872300,5932.20
2008-02-20,5966.90,5966.90,5847.40,5893.60,1483248800,5893.60
2008-02-19,5946.60,6033.70,5884.80,5966.90,1309767300,5966.90
2008-02-15,5879.30,5915.00,5763.50,5787.60,1286214000,5787.60
2008-02-14,5880.10,5938.50,5859.40,5879.30,1313155200,5879.30
2008-02-13,5910.00,5915.00,5814.80,5880.10,1282472200,5880.10
2008-02-12,5707.70,5910.00,5707.70,5910.00,1473528000,5910.00
2008-02-11,5784.00,5789.60,5681.50,5707.70,1130427300,5707.70
2008-02-08,5724.10,5805.30,5703.10,5784.00,1253695200,5784.00
2008-02-07,5875.40,5875.40,5708.80,5724.10,1651444900,5724.10
2008-02-06,5868.00,5892.60,5816.40,5875.40,1319507100,5875.40
2008-02-05,6026.20,6026.20,5852.80,5868.00,1424460500,5868.00
2008-02-04,6029.20,6071.30,6000.20,6026.20,1102822300,6026.20
2008-02-01,5879.80,6044.90,5879.80,6029.20,1791834000,6029.20
2008-01-31,5837.30,5899.50,5689.40,5879.80,1889212600,5879.80
2008-01-30,5885.20,5885.20,5818.60,5837.30,1122769400,5837.30
2008-01-29,5788.90,5885.20,5788.90,5885.20,1144882400,5885.20
2008-01-28,5869.00,5869.00,5705.10,5788.90,1233021300,5788.90
2008-01-25,5875.80,5973.30,5848.50,5869.00,1647164400,5869.00
2008-01-24,5609.30,5882.30,5609.30,5875.80,2129111000,5875.80
2008-01-23,5740.10,5844.90,5518.30,5609.30,2146010400,5609.30
2008-01-22,5578.20,5764.00,5338.70,5740.10,2146910000,5740.10
2008-01-21,5901.70,5901.70,5571.00,5578.20,2106408800,5578.20
2008-01-18,5902.40,6030.90,5856.80,5901.70,2001846000,5901.70
2008-01-17,5942.90,6028.40,5895.40,5902.40,1696753200,5902.40
2008-01-16,6025.60,6031.50,5908.50,5942.90,1891142200,5942.90
2008-01-15,6215.70,6215.70,6025.60,6025.60,1633314400,6025.60
2008-01-14,6202.00,6247.30,6173.00,6215.70,1141689500,6215.70
2008-01-11,6222.70,6251.80,6147.00,6202.00,1585046200,6202.00
2008-01-10,6272.70,6314.50,6213.00,6222.70,1561764100,6222.70
2008-01-09,6356.50,6356.50,6241.80,6272.70,1823908800,6272.70
2008-01-08,6335.70,6399.60,6335.70,6356.50,1418490000,6356.50
2008-01-07,6348.50,6376.50,6275.20,6335.70,1298557100,6335.70
2008-01-04,6479.40,6534.70,6333.20,6348.50,1182595000,6348.50
